substrate,coupling_partner,effective_coupling_partner,solvent,time,temperature,catalyst_precursor,reagents,effective_reagents,effective_reagents_covalent,reductant,ligand,effective_ligand,product,analytical_yield,isolated_yield,coupling_partner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,Review,Mechanism
CCN(CC)C(=O)Oc1ccc(N(C)C)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,160°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc2ccc(c1ccc(N(C)C)cc1)cc2,,60.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,1.5,0.1,0.3,4.67,,Scheme 2,Research_Article,Suzuki
CCN(CC)C(=O)Oc1cccc(C(F)(F)F)c1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,,65.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,1.5,0.05,0.15,4.67,,Scheme 2,Research_Article,Suzuki
CCOC(=O)c1cccc(OC(=O)N(CC)CC)c1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,CCOC(=O)c2cccc(c1ccc(C)cc1)c2,,71.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,1.5,0.05,0.15,4.67,,Scheme 2,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1c2ccccc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc3ccc(c1ccccc1c2ccccc2)cc3,,16.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,1.5,0.05,0.15,4.67,,Scheme 2,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1c2ccccc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,160°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,ICy-HCl,ICy,Cc3ccc(c1ccccc1c2ccccc2)cc3,,59.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,6,0.1,0.3,4.67,,Scheme 2,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1C,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,160°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,ICy-HCl,ICy,Cc2ccc(c1ccccc1C)cc2,,75.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,6,0.1,0.3,4.67,,Scheme 2,Research_Article,Suzuki
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc3ccc(c2ccc1ccccc1c2)cc3,,61.0,B,https://doi.org/10.1021/acs.joc.6b01627,Scope,1,1.5,0.05,0.15,4.67,,Scheme 2,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc2ccc(c1ccccc1)cc2,,70.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.05,0.15,4.67,,Table 3,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,toluene,20h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,PCy3,PCy3,Cc2ccc(c1ccccc1)cc2,,1.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.05,0.15,4.67,,Table 3,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc2ccc(B1OC(C)(C)C(C)(C)O1)cc2,Cc2ccc(B1OC(C)(C)C(C)(C)O1)cc2,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc2ccc(c1ccccc1)cc2,,39.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.05,0.15,4.67,,Table 3,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc2ccc(B1OC(C)(C)C(C)(C)O1)cc2,Cc2ccc(B1OC(C)(C)C(C)(C)O1)cc2,toluene,20h,160°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc2ccc(c1ccccc1)cc2,,61.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.1,0.3,4.67,,Table 3,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc2ccc(B1OC(C)(C)C(C)(C)O1)cc2,Cc2ccc(B1OC(C)(C)C(C)(C)O1)cc2,toluene,20h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,PCy3,PCy3,Cc2ccc(c1ccccc1)cc2,,1.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.05,0.15,4.67,,Table 3,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B(O)O)cc1,Cc1ccc(B(O)O)cc1,toluene,20h,150°C,Ni(cod)2,[Na+].[O-]C(C)(C)C.[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,"1,3-Bis(2-adamantyl)imidazolium chloride",IAd,Cc2ccc(c1ccccc1)cc2,,81.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.05,0.15,4.67,,Table 3,Research_Article,Suzuki
CCN(CC)C(=O)Oc1ccccc1,Cc1ccc(B(O)O)cc1,Cc1ccc(B(O)O)cc1,toluene,20h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,PCy3,PCy3,Cc2ccc(c1ccccc1)cc2,,75.0,B,https://doi.org/10.1021/acs.joc.6b01627,Optimisation,1,1.5,0.05,0.15,4.67,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,24h,80°C,Ni(o-tol)Cl(dppf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dppf,dppf,COc3ccc(c2ccc1ccccc1c2)cc3,5,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,24h,80°C,Ni(o-tol)Cl(dippf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dippf,dippf,COc3ccc(c2ccc1ccccc1c2)cc3,61,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,24h,80°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,99,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,80°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,99,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,2h,80°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,90,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,92,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,40°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,31,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,64,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,1,0.025,0.025,1.8,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,74,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,1.5,0.025,0.025,2.7,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,87,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2,0.025,0.025,3.6,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,12h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,31,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,12h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,57,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.005,0.005,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,12h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,74,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,91,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.02,0.02,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,59,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 1,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-OMePh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,49,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-OMePh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,28,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,"Ni(2,4-xylyl)Br(dcypf)",[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,87,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,"Ni(2,4-xylyl)Br(dcypf)",[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,38,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(naphtyl)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,78,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(naphtyl)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,47,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,92,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Cl(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,57,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-CF3Ph)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,83,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-CF3Ph)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,60,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,"Ni(2,6-xylyl)Br(dcypf)",[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,82,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,"Ni(2,6-xylyl)Br(dcypf)",[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,63,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,89,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(o-tol)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,64,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,83,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.025,0.025,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,73,,B,https://doi.org/10.1021/acs.organomet.9b00543,Optimisation,1,2.5,0.01,0.01,4.5,,Table 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,OB(O)c1ccccc1,OB(O)c1ccccc1,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,c3ccc(c2ccc1ccccc1c2)cc3,,52.0,B,https://doi.org/10.1021/acs.organomet.9b00543,Scope,1,2.5,0.025,0.025,4.5,,Figure 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,COc1ccc(B(O)O)cc1,COc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,COc3ccc(c2ccc1ccccc1c2)cc3,,85.0,B,https://doi.org/10.1021/acs.organomet.9b00543,Scope,1,2.5,0.025,0.025,4.5,,Figure 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,Cc1ccc(B(O)O)cc1,Cc1ccc(B(O)O)cc1,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,Cc3ccc(c2ccc1ccccc1c2)cc3,,75.0,B,https://doi.org/10.1021/acs.organomet.9b00543,Scope,1,2.5,0.025,0.025,4.5,,Figure 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,Cc1cccc(C)c1B(O)O,Cc1cccc(C)c1B(O)O,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,Cc1cccc(C)c1c3ccc2ccccc2c3,,70.0,B,https://doi.org/10.1021/acs.organomet.9b00543,Scope,1,2.5,0.025,0.025,4.5,,Figure 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,Cc1ccccc1B(O)O,Cc1ccccc1B(O)O,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,Cc1ccccc1c3ccc2ccccc2c3,,75.0,B,https://doi.org/10.1021/acs.organomet.9b00543,Scope,1,2.5,0.025,0.025,4.5,,Figure 3,Research_Article,Suzuki
CC(C)(C)OC(=O)Oc2ccc1ccccc1c2,OB(O)c1cccc2ccccc12,OB(O)c1cccc2ccccc12,toluene,4h,60°C,Ni(2-ethylPh)Br(dcypf),[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypf,dcypf,c4ccc3cc(c1cccc2ccccc12)ccc3c4,,92.0,B,https://doi.org/10.1021/acs.organomet.9b00543,Scope,1,2.5,0.025,0.025,4.5,,Figure 3,Research_Article,Suzuki
