,substrate,effective_coupling_partner,catalyst_precursor,ligand,effective_reagents,product,solvent,time,temperature,volume (mL),substrate_mmol,coupling_partner_mmol,ligand_mmol,catalyst_mmol,reagent_mmol,analytical_yield,isolated_yield,DOI
95,COc2ccc1ccccc1c2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1cc(C)ccc1c2)cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,83.0,https://doi.org/10.1021/acs.orglett.6b02656
96,COc2ccc1cc(C4CC4)ccc1c2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1cc(C4CC4)ccc1c2)cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,68.0,https://doi.org/10.1021/acs.orglett.6b02656
97,c2(OC)ccc1cc(CCCCOC)ccc1c2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1cc(CCCCOC)ccc1c2)cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,95.0,https://doi.org/10.1021/acs.orglett.6b02656
98,c2(OC)ccc1cc(c3ccccc3)ccc1c2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1cc(c4ccccc4)ccc1c2)cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,82.0,https://doi.org/10.1021/acs.orglett.6b02656
99,c2(OC)ccc1cc(O[Si](C)(C)C)ccc1c2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1cc(O[Si](C)(C)C)ccc1c2)cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,53.0,https://doi.org/10.1021/acs.orglett.6b02656
100,c2(OC)ccc1cc(N3CCCC3)ccc1c2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1cc(N4CCCC4)ccc1c2)cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,79.0,https://doi.org/10.1021/acs.orglett.6b02656
101,c2(OC)ccc1ccccc1c2(C),Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1ccccc1c2(C))cc3,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,33.0,https://doi.org/10.1021/acs.orglett.6b02656
102,c2(OC)ccc1ccccc1c2(C),Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc3ccc(c2ccc1ccccc1c2(C))cc3,THF,24h,60°C,1.0,0.2,0.6,0.040000003,0.010000001,0.0,,33.0,https://doi.org/10.1021/acs.orglett.6b02656
103,c2ccc1ccccc1c2(OC),Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,Cc2ccc1ccccc1c2(c3ccc(C)cc3),THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,67,,https://doi.org/10.1021/acs.orglett.6b02656
104,c2ccc1cc(OC)ccc1c2(OC),Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,c2ccc1cc(c3ccc(C)cc3)ccc1c2(c4ccc(C)cc4),THF,24h,60°C,1.0,0.2,0.6,0.080000006,0.020000001,0.0,64,,https://doi.org/10.1021/acs.orglett.6b02656
105,c1ccccc1c2ccc(OC)cc2,Cc1ccc([Mg]Br)cc1,Ni(cod)2,ItBu,,c1ccccc1c2ccc(c3ccc(C)cc3)cc2,THF,24h,60°C,1.0,0.2,0.3,0.040000003,0.010000001,0.0,,27.0,https://doi.org/10.1021/acs.orglett.6b02656
106,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].O=C([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
107,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[Cs+].[Cs+].O=C([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
108,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[F-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,5.0,https://doi.org/10.1021/jo4005537
109,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[O-]C(C)(C)C,COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,5.0,https://doi.org/10.1021/jo4005537
110,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-].O.O.O.O.O.O,COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
111,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,67.0,https://doi.org/10.1021/jo4005537
112,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,dioxane,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,5.0,https://doi.org/10.1021/jo4005537
113,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,DME,24h,80°C,7.0,1.0,4.0,0.1,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
114,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,DMA,24h,130°C,7.0,1.0,4.0,0.1,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
115,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,tBuOH,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,20.0,https://doi.org/10.1021/jo4005537
116,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(PPh3)2,PPh3,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.1,0.05,7.0,,47.0,https://doi.org/10.1021/jo4005537
117,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(dppe),dppe,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,38.0,https://doi.org/10.1021/jo4005537
118,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(dppp),dppp,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,81.0,https://doi.org/10.1021/jo4005537
119,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(dppb),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,5.0,https://doi.org/10.1021/jo4005537
120,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,90.0,https://doi.org/10.1021/jo4005537
121,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,CC2(C)OB(c1ccccc1)OC2(C)C,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,5.0,https://doi.org/10.1021/jo4005537
122,COc1ccc(OC)cc1,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
123,COc1ccc(OC(=O)N(C)C)cc1,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,19.0,https://doi.org/10.1021/jo4005537
124,COc1ccc(OC(=O)C(C)(C)C)cc1,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,24.0,https://doi.org/10.1021/jo4005537
125,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,90.0,https://doi.org/10.1021/jo4005537
126,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,Cc1ccccc1B(O)O,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1C)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,89.0,https://doi.org/10.1021/jo4005537
127,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,Cc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccc(C)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,91.0,https://doi.org/10.1021/jo4005537
128,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1cccc2ccccc12,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc3ccc(c1cccc2ccccc12)cc3,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,87.0,https://doi.org/10.1021/jo4005537
129,COc2nc(OC)nc(Oc1ccccc1OC)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc1ccccc1c2ccccc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,85.0,https://doi.org/10.1021/jo4005537
130,COc2nc(OC)nc(Oc1ccccc1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,92.0,https://doi.org/10.1021/jo4005537
131,COc2nc(OC)nc(Oc1ccccc1C)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1C)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,89.0,https://doi.org/10.1021/jo4005537
132,COc2nc(OC)nc(Oc1ccc(C)cc1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccc(C)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,87.0,https://doi.org/10.1021/jo4005537
133,COc3nc(OC)nc(Oc1cccc2ccccc12)n3,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc3ccc(c1cccc2ccccc12)cc3,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,89.0,https://doi.org/10.1021/jo4005537
134,COc2nc(OC)nc(Oc1cccc(C)c1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1cccc(C)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,90.0,https://doi.org/10.1021/jo4005537
135,COc3nc(OC)nc(Oc2ccc1ccccc1c2)n3,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc3ccc(c2ccc1ccccc1c2)cc3,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,81.0,https://doi.org/10.1021/jo4005537
136,COc2nc(OC)nc(Oc1cc(C)cc(C)c1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1cc(C)cc(C)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,87.0,https://doi.org/10.1021/jo4005537
137,COc2nc(OC)nc(Oc1ccc(C(C)(C)C)cc1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccc(C(C)(C)C)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,85.0,https://doi.org/10.1021/jo4005537
138,COc2nc(OC)nc(Oc1cccc(NC(C)=O)c1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1cccc(NC(C)=O)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,81.0,https://doi.org/10.1021/jo4005537
139,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COC(=O)c2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,89.0,https://doi.org/10.1021/jo4005537
140,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],N#Cc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,86.0,https://doi.org/10.1021/jo4005537
141,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],O=Cc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,88.0,https://doi.org/10.1021/jo4005537
142,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CC(=O)c2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,89.0,https://doi.org/10.1021/jo4005537
143,COc2nc(OC)nc(Oc1ccc([N+](=O)[O-])cc1)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],O=[N+]([O-])c2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
144,COc2nc(OC)nc(Oc1ccc(F)cc1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccc(F)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,88.0,https://doi.org/10.1021/jo4005537
145,COc2nc(OC)nc(Oc1ccc(C(F)(F)F)cc1)n2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccc(C(F)(F)F)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,84.0,https://doi.org/10.1021/jo4005537
146,COc2nc(OC)nc(Oc1ccc(C=O)cc1C)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],Cc1cc(C=O)ccc1c2ccccc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,51.0,https://doi.org/10.1021/jo4005537
147,COc2nc(OC)nc(Oc1cccnc1)n2,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],c2ccc(c1cccnc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,61.0,https://doi.org/10.1021/jo4005537
148,COc3nc(OC)nc(Oc2ccc1c(C)cc(=O)oc1c2)n3,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],Cc2cc(=O)oc3cc(c1ccccc1)ccc23,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,84.0,https://doi.org/10.1021/jo4005537
149,COc6nc(OC)nc(Oc5ccc(C4(c2ccc(Oc1nc(OC)nc(OC)n1)cc2)OC(=O)c3ccccc34)cc5)n6,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],O=C5OC(c2ccc(c1ccccc1)cc2)(c4ccc(c3ccccc3)cc4)c6ccccc56,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,78.0,https://doi.org/10.1021/jo4005537
150,COc5nc(OC)nc(Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)n5,OB(O)c1ccccc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],C[C@]45CCC3c2ccc(c1ccccc1)cc2CCC3C4CCC5=O,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,82.0,https://doi.org/10.1021/jo4005537
151,COc2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1cccc(C(F)(F)F)c1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,87.0,https://doi.org/10.1021/jo4005537
152,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2,OB(O)c1cccc(C(F)(F)F)c1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],O=Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,80.0,https://doi.org/10.1021/jo4005537
153,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2,OB(O)c1cccc(C(F)(F)F)c1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CC(=O)c2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,76.0,https://doi.org/10.1021/jo4005537
154,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2,CCOC(=O)c1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CCOC(=O)c2ccc(c1ccc(C(C)=O)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,71.0,https://doi.org/10.1021/jo4005537
155,COc2nc(OC)nc(Oc1cccc(NC(C)=O)c1)n2,CCOC(=O)c1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CCOC(=O)c2ccc(c1cccc(NC(C)=O)c1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,76.0,https://doi.org/10.1021/jo4005537
156,COc2nc(OC)nc(Oc1ccc(C#N)cc1)n2,CCOC(=O)c1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CCOC(=O)c2ccc(c1ccc(C#N)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,80.0,https://doi.org/10.1021/jo4005537
157,COc2nc(OC)nc(Oc1ccc(C)cc1)n2,OB(O)c1ccc(F)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],Cc2ccc(c1ccc(F)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,88.0,https://doi.org/10.1021/jo4005537
158,COc2nc(OC)nc(Oc1ccc(C=O)cc1)n2,OB(O)c1ccc(F)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],O=Cc2ccc(c1ccc(F)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,84.0,https://doi.org/10.1021/jo4005537
159,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c1ccc(F)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COC(=O)c2ccc(c1ccc(F)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,89.0,https://doi.org/10.1021/jo4005537
160,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2,OB(O)c1ccc(F)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CC(=O)c2ccc(c1ccc(F)cc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,86.0,https://doi.org/10.1021/jo4005537
161,COc5nc(OC)nc(Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)n5,OB(O)c1ccc(F)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],C[C@]45CCC3c2ccc(c1ccc(F)cc1)cc2CCC3C4CCC5=O,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,87.0,https://doi.org/10.1021/jo4005537
162,COc2nc(OC)nc(Oc1ccc(C)cc1)n2,OB(O)c1ccsc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],Cc2ccc(c1ccsc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,39.0,https://doi.org/10.1021/jo4005537
163,COc2nc(OC)nc(Oc1ccc(C(C)=O)cc1)n2,OB(O)c1ccsc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],CC(=O)c2ccc(c1ccsc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,54.0,https://doi.org/10.1021/jo4005537
164,COC(=O)c2ccc(Oc1nc(OC)nc(OC)n1)cc2,OB(O)c3ccc(c2ccc(c1ccc(Cl)cc1)cc2)cc3,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COC(=O)c4ccc(c3ccc(c2ccc(c1ccc(Cl)cc1)cc2)cc3)cc4,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,27.0,https://doi.org/10.1021/jo4005537
165,c2ccc(Oc1ccccc1)cc2,COc1ccc(B(O)O)cc1,NiCl2(dppf),dppf,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],COc2ccc(c1ccccc1)cc2,toluene,24h,110°C,7.0,1.0,4.0,0.05,0.05,7.0,,0.0,https://doi.org/10.1021/jo4005537
166,C1=CC=CC2=C1C=C(C=C2)OC,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,92.0,https://doi.org/10.1021/acscatal.8b03436
167,COc2ccc1cc([Si](C)(C)C)ccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1cc([Si](C)(C)C)ccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,50.0,https://doi.org/10.1021/acscatal.8b03436
168,COc3ccc2cc(c1ccccn1)ccc2c3,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn5c(c3ccc2cc(c1ccccn1)ccc2c3)nc4ccccc45,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,66.0,https://doi.org/10.1021/acscatal.8b03436
169,COc3ccc2cc(c1ccccn1)ccc2c3,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cn5c(c3ccc2cc(c1ccccn1)ccc2c3)nc4ccccc45,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,79.0,https://doi.org/10.1021/acscatal.8b03436
170,COc4ccc3cc(N(c1ccccc1)c2ccccc2)ccc3c4,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cn6c(c4ccc3cc(N(c1ccccc1)c2ccccc2)ccc3c4)nc5ccccc56,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,66.0,https://doi.org/10.1021/acscatal.8b03436
171,COc3ccc2cc(c1ccccc1)ccc2c3,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cn5c(c3ccc2cc(c1ccccc1)ccc2c3)nc4ccccc45,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,60.0,https://doi.org/10.1021/acscatal.8b03436
172,COc3ccc2cc(c1ccccc1C)ccc2c3,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cc1ccccc1c5ccc4cc(c3nc2ccccc2n3C)ccc4c5,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,57.0,https://doi.org/10.1021/acscatal.8b03436
173,COc3ccc2cc(c1cccc(C)c1)ccc2c3,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cc5cccc(c4ccc3cc(c2nc1ccccc1n2C)ccc3c4)c5,m-xylene,16h,90°C,0.7,0.75,0.5025,0.05025,0.05025,0.75,,60.0,https://doi.org/10.1021/acscatal.8b03436
